"district","street_type","name"
"Кіровський","Вулиця","Толстого"
"Кіровський","Вулиця","Тореза"
"Кіровський","Провулок","Травневий"
"Кіровський","Провулок","Тракторний"
"Кіровський","Провулок","Третього Вересня"
"Кіровський","Вулиця","Трикутна"
"Кіровський","Вулиця","Тульська"
"Кіровський","Вулиця","Тургенєва"
"Кіровський","Вулиця","Ударна"
"Кіровський","Вулиця","Українська"
"Кіровський","Провулок","Український"
"Ленінський","Вулиця","Ульяновська"
"Ленінський","Провулок","Уляни Громової"
"Кіровський","Проспект","Університетський"
"Кіровський","Провулок","Уральський"
"Кіровський","Тупик","Уральський"
"Кіровський","Вулиця","Урицького"
"Кіровський","Провулок","Урицького"
"Кіровський","Вулиця","Урожайна"
"Кіровський","Провулок","Успенського"
"Кіровський","Провулок","Уссурійський"
"Кіровський","Провулок","Училищний"
"Кіровський","Вулиця","Ушакова"
"Ленінський","Вулиця","Ушакова"
"Кіровський","Провулок","Ушинського"
"Кіровський","Вулиця","Фадєєва"
"Кіровський","Провулок","Фізкультурний"
"Кіровський","Вулиця","Філатова"
"Кіровський","Вулиця","Фісановича"
"Кіровський","Провулок","Фортечний"
"Кіровський","Вулиця","Фурманова"
"Кіровський","Вулиця","Хабаровська"
"Кіровський","Вулиця","Халтуріна"
"Кіровський","Провулок","Халтуріна"
"Ленінський","Вулиця","Харківська"
"Ленінський","Провулок","Харківський"
"Ленінський","Вулиця","Херсонська"
"Ленінський","Провулок","Херсонський"
"Ленінський","Вулиця","Художника Їжакевича"
"Ленінський","Вулиця","Художника Ярошенка"
"Ленінський","Провулок","Цегельний"
"Ленінський","Тупик","Цегельний"
"Ленінський","Провулок","Центральний"
"Кіровський","Провулок","Цеховий"
"Кіровський","Вулиця","Цілинна"
"Кіровський","Вулиця","Ціолковського"
"Ленінський","Вулиця","Чайковського"
"Ленінський","Провулок","Чайковського"
"Ленінський","Провулок","Чапаєвський"
"Ленінський","Провулок","Челюскінців"
"Ленінський","Провулок","Червоний"
"Ленінський","Вулиця","Червоноармійська"
"Ленінський","Вулиця","Червоногірська"
"Кіровський","Вулиця","Червонозорівська"
"Кіровський","Провулок","Червонозорівський"
"Кіровський","Вулиця","Червоносільська"
"Кіровський","Вулиця","Червонофлотська"
"Ленінський","Вулиця","Черкаська"
"Ленінський","Провулок","Черкаський"
"Ленінський","Вулиця","Чернишевського"
"Ленінський","Провулок","Чернишевського"
"Ленінський","Вулиця","Чернишова"
"Ленінський","Вулиця","Чернігівська"
"Ленінський","Провулок","Черняхівський"
"Кіровський","Вулиця","Чехова"
"Кіровський","Вулиця","Чигиринська"
"Кіровський","Вулиця","Чкалова"
"Кіровський","Вулиця","Чорноморська"
"Кіровський","Вулиця","Чугуєвська"
"Кіровський","Вулиця","Шатила"
"Кіровський","Провулок","Шаховий"
"Кіровський","Вулиця","Шахтарська"
"Кіровський","Провулок","Шахтарський"
"Ленінський","Вулиця","Шевченка"
"Ленінський","Провулок","Шевченка"
"Ленінський","Вулиця","Шишкіна"
"Ленінський","Провулок","Шишкіна"
"Кіровський","Вулиця","Шканди"
"Кіровський","Вулиця","Шкільна"
"Кіровський","Провулок","Шкільний 1-й"
"Кіровський","Провулок","Шкільний 2-й"
"Кіровський","Вулиця","Шмідта"
"Кіровський","Провулок","Шосейний"
"Кіровський","Вулиця","Шульгиних"
"Ленінський","Вулиця","Шульгиних"
"Кіровський","Провулок","Щербаковський"
"Кіровський","Вулиця","Щорса"
"Кіровський","Вулиця","Юрія Власенка"
"Ленінський","Провулок","Юрія Смирнова"
"Ленінський","Провулок","Яблуневий"
"Ленінський","Вулиця","Яворницького"
"Ленінський","Вулиця","Якуба Коласа"
"Ленінський","Вулиця","Ялтинська"
"Кіровський","Вулиця","Яновського"
"Кіровський","Вулиця","Ярославська"
"Кіровський","Вулиця","Ястребова"
"Кіровський","Провулок","Ястребова"
